KEY,DATE,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED,UTILIZATION
31/12/2025_13g00_2,2025-12-31,H6-206,80,39,MT1009(39),0.4875
31/12/2025_13g00_2,2025-12-31,H6-305,129,39,MT1009(39),0.3023255813953488
31/12/2025_13g00_2,2025-12-31,H6-306,80,39,MT1009(39),0.4875
31/12/2025_13g00_2,2025-12-31,H6-313,80,38,MT1009(38),0.475
31/12/2025_15g30_1,2025-12-31,B4-406,108,82,"CO3029(45), CH2053(37)",0.7592592592592593
31/12/2025_15g30_1,2025-12-31,B4-305,80,36,CH2053(36),0.45
31/12/2025_15g30_1,2025-12-31,B4-303,60,29,CH2053(29),0.48333333333333334
31/12/2025_15g30_1,2025-12-31,B4-302,60,25,CH2053(25),0.4166666666666667
31/12/2025_15g30_1,2025-12-31,B4-301,60,19,CH2053(19),0.31666666666666665
31/12/2025_15g30_2,2025-12-31,H6-113,129,85,"CH2053(44), CO3029(41)",0.6589147286821705
31/12/2025_15g30_2,2025-12-31,H6-208,117,66,"CO3029(40), CH2053(26)",0.5641025641025641
31/12/2025_15g30_2,2025-12-31,H6-210,80,65,"CO3029(40), CH2053(25)",0.8125
31/12/2025_15g30_2,2025-12-31,H6-212,80,65,"CO3029(40), CH2053(25)",0.8125
31/12/2025_15g30_2,2025-12-31,H6-213,80,64,"CO3029(39), CH2053(25)",0.8
31/12/2025_15g30_2,2025-12-31,H6-214,80,49,"CO3029(25), CH2053(24)",0.6125
31/12/2025_18g15_1,2025-12-31,B4-406,108,64,"CO5159(42), IM5129(14), CH5665(8)",0.5925925925925926
